# epsilon     r     avg_deviation
0.1246     9     693.764
0.1247     9     693.764
0.1248     9     693.764
0.1249     9     693.764
0.125     8     1387.9
0.1251     8     1387.9
0.1252     8     1387.9
0.1253     8     1387.9
0.1254     8     1387.9
0.1255     8     1387.9
0.1256     8     1387.9
0.1257     8     1387.9
0.1258     8     1387.9
0.1259     8     1387.9
0.126     8     1387.9
0.1261     8     1387.9
0.1262     8     1387.9
0.1263     8     1387.9
0.1264     8     1387.9
0.1265     8     1387.9
0.1266     8     1387.9
0.1267     8     1387.9
0.1268     8     1387.9
0.1269     8     1387.9
0.127     8     1387.9
0.1271     8     1387.9
0.1272     8     1387.9
0.1273     8     1387.9
0.1274     8     1387.9
0.1275     8     1387.9
0.1276     8     1387.9
0.1277     8     1387.9
0.1278     8     1387.9
0.1279     8     1387.9
0.128     8     1387.9
0.1281     8     1387.9
0.1282     8     1387.9
0.1283     8     1387.9
0.1284     8     1387.9
0.1285     8     1387.9
0.1286     8     1387.9
0.1287     8     1387.9
0.1288     8     1387.9
0.1289     8     1387.9
0.129     8     1387.9
0.1291     8     1387.9
0.1292     8     1387.9
0.1293     8     1387.9
0.1294     8     1387.9
0.1295     8     1387.9
0.1296     8     1387.9
0.1297     8     1387.9
0.1298     8     1387.9
0.1299     8     1387.9
0.13     8     1387.9
0.1301     8     1387.9
0.1302     8     1387.9
0.1303     8     1387.9
0.1304     8     1387.9
0.1305     8     1387.9
0.1306     8     1387.9
0.1307     8     1387.9
0.1308     8     1387.9
0.1309     8     1387.9
0.131     8     1387.9
0.1311     8     1387.9
0.1312     8     1387.9
0.1313     8     1387.9
0.1314     8     1387.9
0.1315     8     1387.9
0.1316     8     1387.9
0.1317     8     1387.9
0.1318     8     1387.9
0.1319     8     1387.9
0.132     8     1387.9
0.1321     8     1387.9
0.1322     8     1387.9
0.1323     8     1387.9
0.1324     8     1387.9
0.1325     8     1387.9
0.1326     8     1387.9
0.1327     8     1387.9
0.1328     8     1387.9
0.1329     8     1387.9
0.133     8     1387.9
0.1331     8     1387.9
0.1332     8     1387.9
0.1333     8     1387.9
0.1334     8     1387.9
0.1335     8     1387.9
0.1336     8     1387.9
0.1337     8     1387.9
0.1338     8     1387.9
0.1339     8     1387.9
0.134     8     1387.9
0.1341     8     1387.9
0.1342     8     1387.9
0.1343     8     1387.9
0.1344     8     1387.9
0.1345     8     1387.9
0.1346     8     1387.9
0.1347     8     1387.9
0.1348     8     1387.9
0.1349     8     1387.9
0.135     8     1387.9
0.1351     8     1387.9
0.1352     8     1387.9
0.1353     8     1387.9
0.1354     8     1387.9
0.1355     8     1387.9
0.1356     8     1387.9
0.1357     8     1387.9
0.1358     8     1387.9
0.1359     8     1387.9
0.136     8     1387.9
0.1361     8     1387.9
0.1362     8     1387.9
0.1363     8     1387.9
0.1364     8     1387.9
0.1365     8     1387.9
0.1366     8     1387.9
0.1367     8     1387.9
0.1368     8     1387.9
0.1369     8     1387.9
0.137     8     1387.9
0.1371     8     1387.9
0.1372     8     1387.9
0.1373     8     1387.9
0.1374     8     1387.9
0.1375     8     1387.9
0.1376     8     1387.9
0.1377     8     1387.9
0.1378     8     1387.9
0.1379     8     1387.9
0.138     8     1387.9
0.1381     8     1387.9
0.1382     8     1387.9
0.1383     8     1387.9
0.1384     8     1387.9
0.1385     8     1387.9
0.1386     8     1387.9
0.1387     8     1387.9
0.1388     8     1387.9
0.1389     8     1387.9
0.139     8     1387.9
0.1391     8     1387.9
0.1392     8     1387.9
0.1393     8     1387.9
0.1394     8     1387.9
0.1395     8     1387.9
0.1396     8     1387.9
0.1397     8     1387.9
0.1398     8     1387.9
0.1399     8     1387.9
0.14     8     1387.9
0.1401     8     1387.9
0.1402     8     1387.9
0.1403     8     1387.9
0.1404     8     1387.9
0.1405     8     1387.9
0.1406     8     1387.9
0.1407     8     1387.9
0.1408     8     1387.9
0.1409     8     1387.9
0.141     8     1387.9
0.1411     8     1387.9
0.1412     8     1387.9
0.1413     8     1387.9
0.1414     8     1387.9
0.1415     8     1387.9
0.1416     8     1387.9
0.1417     8     1387.9
0.1418     8     1387.9
0.1419     8     1387.9
0.142     8     1387.9
0.1421     8     1387.9
0.1422     8     1387.9
0.1423     8     1387.9
0.1424     8     1387.9
0.1425     8     1387.9
0.1426     8     1387.9
0.1427     8     1387.9
0.1428     8     1387.9
0.1429     8     1387.9
0.143     8     1387.9
0.1431     8     1387.9
0.1432     8     1387.9
0.1433     8     1387.9
0.1434     8     1387.9
0.1435     8     1387.9
0.1436     8     1387.9
0.1437     8     1387.9
0.1438     8     1387.9
0.1439     8     1387.9
0.144     8     1387.9
0.1441     8     1387.9
0.1442     8     1387.9
0.1443     8     1387.9
0.1444     8     1387.9
0.1445     8     1387.9
0.1446     8     1387.9
0.1447     8     1387.9
0.1448     8     1387.9
0.1449     8     1387.9
0.145     8     1387.9
0.1451     8     1387.9
0.1452     8     1387.9
0.1453     8     1387.9
0.1454     8     1387.9
0.1455     8     1387.9
0.1456     8     1387.9
0.1457     8     1387.9
0.1458     8     1387.9
0.1459     8     1387.9
0.146     8     1387.9
0.1461     8     1387.9
0.1462     8     1387.9
0.1463     8     1387.9
0.1464     8     1387.9
0.1465     8     1387.9
0.1466     8     1387.9
0.1467     8     1387.9
0.1468     8     1387.9
0.1469     8     1387.9
0.147     8     1387.9
0.1471     8     1387.9
0.1472     8     1387.9
0.1473     8     1387.9
0.1474     8     1387.9
0.1475     8     1387.9
0.1476     8     1387.9
0.1477     8     1387.9
0.1478     8     1387.9
0.1479     8     1387.9
0.148     8     1387.9
0.1481     8     1387.9
0.1482     8     1387.9
0.1483     8     1387.9
0.1484     8     1387.9
0.1485     8     1387.9
0.1486     8     1387.9
0.1487     8     1387.9
0.1488     8     1387.9
0.1489     8     1387.9
0.149     8     1387.9
0.1491     8     1387.9
0.1492     8     1387.9
0.1493     8     1387.9
0.1494     8     1387.9
0.1495     8     1387.9
0.1496     8     1387.9
0.1497     8     1387.9
0.1498     8     1387.9
0.1499     8     1387.9
0.15     8     1387.9
0.1501     8     1387.9
0.1502     8     1387.9
0.1503     8     1387.9
0.1504     8     1387.9
0.1505     8     1387.9
0.1506     8     1387.9
0.1507     8     1387.9
0.1508     8     1387.9
0.1509     8     1387.9
0.151     8     1387.9
0.1511     8     1387.9
0.1512     8     1387.9
0.1513     8     1387.9
0.1514     8     1387.9
0.1515     8     1387.9
0.1516     8     1387.9
0.1517     8     1387.9
0.1518     8     1387.9
0.1519     8     1387.9
0.152     8     1387.9
0.1521     8     1387.9
0.1522     8     1387.9
0.1523     8     1387.9
0.1524     8     1387.9
0.1525     8     1387.9
0.1526     8     1387.9
0.1527     8     1387.9
0.1528     8     1387.9
0.1529     8     1387.9
0.153     8     1387.9
0.1531     8     1387.9
0.1532     8     1387.9
0.1533     8     1387.9
0.1534     8     1387.9
0.1535     8     1387.9
0.1536     8     1387.9
0.1537     8     1387.9
0.1538     8     1387.9
0.1539     8     1387.9
0.154     8     1387.9
0.1541     8     1387.9
0.1542     8     1387.9
0.1543     8     1387.9
0.1544     8     1387.9
0.1545     8     1387.9
0.1546     8     1387.9
0.1547     8     1387.9
0.1548     8     1387.9
0.1549     8     1387.9
0.155     8     1387.9
0.1551     8     1387.9
0.1552     8     1387.9
0.1553     8     1387.9
0.1554     8     1387.9
0.1555     8     1387.9
0.1556     8     1387.9
0.1557     8     1387.9
0.1558     8     1387.9
0.1559     8     1387.9
0.156     8     1387.9
0.1561     8     1387.9
0.1562     8     1387.9
0.1563     8     1387.9
0.1564     8     1387.9
0.1565     8     1387.9
0.1566     8     1387.9
0.1567     8     1387.9
0.1568     8     1387.9
0.1569     8     1387.9
0.157     8     1387.9
0.1571     8     1387.9
0.1572     8     1387.9
0.1573     8     1387.9
0.1574     8     1387.9
0.1575     8     1387.9
0.1576     8     1387.9
0.1577     8     1387.9
0.1578     8     1387.9
0.1579     8     1387.9
0.158     8     1387.9
0.1581     8     1387.9
0.1582     8     1387.9
0.1583     8     1387.9
0.1584     8     1387.9
0.1585     8     1387.9
0.1586     8     1387.9
0.1587     8     1387.9
0.1588     8     1387.9
0.1589     8     1387.9
0.159     8     1387.9
0.1591     8     1387.9
0.1592     8     1387.9
0.1593     8     1387.9
0.1594     8     1387.9
0.1595     8     1387.9
0.1596     8     1387.9
0.1597     8     1387.9
0.1598     8     1387.9
0.1599     8     1387.9
0.16     8     1387.9
0.1601     8     1387.9
0.1602     8     1387.9
0.1603     8     1387.9
0.1604     8     1387.9
0.1605     8     1387.9
0.1606     8     1387.9
0.1607     8     1387.9
0.1608     8     1387.9
0.1609     8     1387.9
0.161     8     1387.9
0.1611     8     1387.9
0.1612     8     1387.9
0.1613     8     1387.9
0.1614     8     1387.9
0.1615     8     1387.9
0.1616     8     1387.9
0.1617     8     1387.9
0.1618     8     1387.9
0.1619     8     1387.9
0.162     8     1387.9
0.1621     8     1387.9
0.1622     8     1387.9
0.1623     8     1387.9
0.1624     8     1387.9
0.1625     8     1387.9
0.1626     8     1387.9
0.1627     8     1387.9
0.1628     8     1387.9
0.1629     8     1387.9
0.163     8     1387.9
0.1631     8     1387.9
0.1632     8     1387.9
0.1633     8     1387.9
0.1634     8     1387.9
0.1635     8     1387.9
0.1636     8     1387.9
0.1637     8     1387.9
0.1638     8     1387.9
0.1639     8     1387.9
0.164     8     1387.9
0.1641     8     1387.9
0.1642     8     1387.9
0.1643     8     1387.9
0.1644     8     1387.9
0.1645     8     1387.9
0.1646     8     1387.9
0.1647     8     1387.9
0.1648     8     1387.9
0.1649     8     1387.9
0.165     8     1387.9
0.1651     8     1387.9
0.1652     8     1387.9
0.1653     8     1387.9
0.1654     8     1387.9
0.1655     8     1387.9
0.1656     8     1387.9
0.1657     8     1387.9
0.1658     8     1387.9
0.1659     8     1387.9
0.166     8     1387.9
0.1661     8     1387.9
0.1662     8     1387.9
0.1663     8     1387.9
0.1664     8     1387.9
0.1665     8     1387.9
0.1666     8     1387.9
0.1667     8     1387.9
0.1668     8     1387.9
0.1669     8     1387.9
0.167     8     1387.9
0.1671     8     1387.9
0.1672     8     1387.9
0.1673     8     1387.9
0.1674     8     1387.9
0.1675     8     1387.9
0.1676     8     1387.9
0.1677     8     1387.9
0.1678     8     1387.9
0.1679     8     1387.9
0.168     8     1387.9
0.1681     8     1387.9
0.1682     8     1387.9
0.1683     8     1387.9
0.1684     8     1387.9
0.1685     8     1387.9
0.1686     8     1387.9
0.1687     8     1387.9
0.1688     8     1387.9
0.1689     8     1387.9
0.169     8     1387.9
0.1691     8     1387.9
0.1692     8     1387.9
0.1693     8     1387.9
0.1694     8     1387.9
0.1695     8     1387.9
0.1696     8     1387.9
0.1697     8     1387.9
0.1698     8     1387.9
0.1699     8     1387.9
0.17     8     1387.9
0.1701     8     1387.9
0.1702     8     1387.9
0.1703     8     1387.9
0.1704     8     1387.9
0.1705     8     1387.9
0.1706     8     1387.9
0.1707     8     1387.9
0.1708     8     1387.9
0.1709     8     1387.9
0.171     8     1387.9
0.1711     8     1387.9
0.1712     8     1387.9
0.1713     8     1387.9
0.1714     8     1387.9
0.1715     8     1387.9
0.1716     8     1387.9
0.1717     8     1387.9
0.1718     8     1387.9
0.1719     8     1387.9
0.172     8     1387.9
0.1721     8     1387.9
0.1722     8     1387.9
0.1723     8     1387.9
0.1724     8     1387.9
0.1725     8     1387.9
0.1726     8     1387.9
0.1727     8     1387.9
0.1728     8     1387.9
0.1729     8     1387.9
0.173     8     1387.9
0.1731     8     1387.9
0.1732     8     1387.9
0.1733     8     1387.9
0.1734     8     1387.9
0.1735     8     1387.9
0.1736     8     1387.9
0.1737     8     1387.9
0.1738     8     1387.9
0.1739     8     1387.9
0.174     8     1387.9
0.1741     8     1387.9
0.1742     8     1387.9
0.1743     8     1387.9
0.1744     8     1387.9
0.1745     8     1387.9
0.1746     8     1387.9
0.1747     8     1387.9
0.1748     8     1387.9
0.1749     8     1387.9
0.175     8     1387.9
0.1751     8     1387.9
0.1752     8     1387.9
0.1753     8     1387.9
0.1754     8     1387.9
0.1755     8     1387.9
0.1756     8     1387.9
0.1757     8     1387.9
0.1758     8     1387.9
0.1759     8     1387.9
0.176     8     1387.9
0.1761     8     1387.9
0.1762     8     1387.9
0.1763     8     1387.9
0.1764     8     1387.9
0.1765     8     1387.9
0.1766     8     1387.9
0.1767     8     1387.9
0.1768     8     1387.9
0.1769     8     1387.9
0.177     8     1387.9
0.1771     8     1387.9
0.1772     8     1387.9
0.1773     8     1387.9
0.1774     8     1387.9
0.1775     8     1387.9
0.1776     8     1387.9
0.1777     8     1387.9
0.1778     8     1387.9
0.1779     8     1387.9
0.178     8     1387.9
0.1781     8     1387.9
0.1782     8     1387.9
0.1783     8     1387.9
0.1784     8     1387.9
0.1785     8     1387.9
0.1786     8     1387.9
0.1787     8     1387.9
0.1788     8     1387.9
0.1789     8     1387.9
0.179     8     1387.9
0.1791     8     1387.9
0.1792     8     1387.9
0.1793     8     1387.9
0.1794     8     1387.9
0.1795     8     1387.9
0.1796     8     1387.9
0.1797     8     1387.9
0.1798     8     1387.9
0.1799     8     1387.9
0.18     8     1387.9
0.1801     8     1387.9
0.1802     8     1387.9
0.1803     8     1387.9
0.1804     8     1387.9
0.1805     8     1387.9
0.1806     8     1387.9
